Id_Unico,Equipo,Marca,Modelo,Servicio,Ubicacion,Nueva_Ubicacion,Fuentes,Serial
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50401067
,,ICU MEDICAL,,,,,PTES_MTO_2026,21397580.0
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397429
,,ICU MEDICAL,,,,,PTES_MTO_2026,21397566.0
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397591
,,ICU MEDICAL,,,,,PTES_MTO_2026,21397559.0
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,21435484
,,ICU MEDICAL,,,,,PTES_MTO_2026,21397557.0
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,21437670
,,ICU MEDICAL,,,,,PTES_MTO_2026,21397532.0
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,41406845
,,ICU MEDICAL,,,,,PTES_MTO_2026,21397477.0
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,41407317
,,ICU MEDICAL,,,,,PTES_MTO_2026,21397431.0
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,41407357
,,ICU MEDICAL,,,,,PTES_MTO_2026,21397415.0
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,41407490
,,ICU MEDICAL,,,,,PTES_MTO_2026,21397391.0
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,41417110
,,ICU MEDICAL,,,,,PTES_MTO_2026,21397387.0
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,41407457
,,ICU MEDICAL,,,,,PTES_MTO_2026,21397362.0
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,21436361
,,ICU MEDICAL,,,,,PTES_MTO_2026,21397339.0
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21398083
,,ICU MEDICAL,,,,,PTES_MTO_2026,21397246.0
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397412
,,ICU MEDICAL,,,,,PTES_MTO_2026,21397173.0
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397496
,,ICU MEDICAL,,,,,PTES_MTO_2026,21397113.0
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,41408638
,,ICU MEDICAL,,,,,PTES_MTO_2026,21396712.0
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,41407369
,,ICU MEDICAL,,,,,PTES_MTO_2026,23058264.0
,,ICU MEDICAL,,,,,PTES_MTO_2026,17952558.0
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,17951004
,,ICU MEDICAL,,,,,PTES_MTO_2026,23057649.0
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400756
,,ICU MEDICAL,,,,,PTES_MTO_2026,23057618.0
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400852
,,ICU MEDICAL,,,,,PTES_MTO_2026,23057581.0
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400929
,,ICU MEDICAL,,,,,PTES_MTO_2026,17950948.0
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,41409115
,,ICU MEDICAL,,,,,PTES_MTO_2026,17950808.0
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50401034
,,ICU MEDICAL,,,,,PTES_MTO_2026,17950741.0
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400815
,,ICU MEDICAL,,,,,PTES_MTO_2026,17950478.0
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,41405824
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,21439584
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400867
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,41408929
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400868
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400708
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400995
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400720
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397657
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400733
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400785
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400806
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400862
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400920
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50401009
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400915
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400763
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50401046
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400825
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50401063
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400843
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,21435653
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400802
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400855
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400781
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50401035
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50401050
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400881
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400804
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400782
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400856
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400768
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400755
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400760
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400811
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400874
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400937
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50401058
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,21436126
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400872
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,17949437
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,17952541
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,21435480
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,21435578
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,21438471
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50401049
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50401015
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400954
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400725
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400941
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400840
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400767
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400925
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400777
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400942
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50401016
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,21435524
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,41406916
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400684
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400897
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50401064
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50401043
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,41407338
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400772
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400808
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50401024
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50401033
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50401044
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400837
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50401061
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50401029
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400919
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,17956569
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50401004
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400979
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400976
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400882
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,41408378
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400676
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400729
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400761
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400776
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400928
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400930
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50401012
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50401019
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400722
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21398170
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397874
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397466
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397427
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397403
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397353
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,17952629
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400709
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400712
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400726
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400793
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400797
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400861
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400986
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50401021
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50401038
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50401057
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21396678
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,21440221
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,41407378
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400719
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400844
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400907
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400924
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400933
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397368
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397958
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,17950945
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,17952427
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21396718
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,17950762
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397952
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,75244822
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,41417863
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21398074
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,17950994
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397414
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,17955919
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397112
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,17955790
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21395660
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,17950987
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,17950898
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,17952019
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397195
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397252
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397335
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397390
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397497
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397556
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397594
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397853
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21398036
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,23057558
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21396761
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397456
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397501
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397603
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397654
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397877
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,17952581
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,17949608
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,23057187
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,17948543
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397552
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,17951008
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,17950690
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,17950925
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,17951203
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,17951981
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,17951990
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,17956711
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397359
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397389
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397424
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397458
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21398149
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,23057643
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397164
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397525
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397560
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397851
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397858
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397972
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397983
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400812
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400989
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400824
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,17949339
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397550
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397602
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397539
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21398084
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21398075
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,17950738
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,17950850
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397579
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397930
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397962
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21398227
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,41417019
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,17952346
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397286
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397875
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,21436507
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,23057653
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,41407169
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,41408381
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,17951256
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,17951891
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397596
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397670
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397872
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,21780813
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,41406709
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50401055
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,17950382
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400807
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400822
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400834
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400845
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400901
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400949
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,23056831
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,23056864
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,17950752
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397570
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397846
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397908
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400667
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400744
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400860
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397394
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397938
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21398081
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397588
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397465
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397512
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397138
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,41408482
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397322
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,23056126
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397924
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397233
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397562
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,17950900
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397667
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397411
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397673
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397410
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397970
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397357
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397244
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,17950555
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,17950799
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397350
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397870
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,21437707
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,41406007
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400682
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400799
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400900
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50401026
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,17949639
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397398
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397598
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397864
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,23056359
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,23057584
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,17951848
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,21437150
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,41405976
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,41406975
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,41407222
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,41407349
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400748
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400873
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400904
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400956
,,ICU MEDICAL,Plum 360,,,,BOMBAS_2026,50400992
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397311
,,ICU MEDICAL,Plum A+,,,,BOMBAS_2026,21397626
,,ICU MEDICAL,,,,NUEVA UBICACIÓN,ICU_MED_LIST,MODELO
,,ICU MEDICAL,,,,GINECOBSTETRICIA,ICU_MED_LIST,PLUM A+ WIRELESS
,,ICU MEDICAL,,,,GINECOBSTETRICIA,ICU_MED_LIST,PLUM A+
,,ICU MEDICAL,,,,HOSPITALIZACIÓN ADULTOS PISO 4,ICU_MED_LIST,PLUM 360 DRIVER REFURB
,,ICU MEDICAL,,,,HOSPITALIZACIÓN CIRUGÍA,ICU_MED_LIST,BOMBA DE INFUSIÓN PLUM 360™ COMPATIBLE CON ICU MEDICAL MEDNET™
,,ICU MEDICAL,,,,RETIRADO,ICU_MED_LIST,PLM A+ SPANISH
